N,K,M,ef_construction,ef,recall_at_10,build_time_sec,query_time_sec,qps,exact_time_sec
20000,10,32,400,200,0.9988799999999999,2.8497097492218018,1.2678072452545166,15775.268736522272,35.77649927139282
20000,10,32,200,200,0.9976799999999999,1.1642324924468994,1.1872761249542236,16845.281042580653,35.77649927139282
20000,10,16,400,200,0.9958450000000001,2.340883493423462,0.7148690223693848,27977.152980711573,35.77649927139282
20000,10,32,400,100,0.995175,2.306715488433838,0.7298169136047363,27404.13332052737,35.77649927139282
20000,10,32,100,200,0.9947749999999999,0.5012590885162354,0.7991924285888672,25025.262107792947,35.77649927139282
20000,10,16,200,200,0.993725,1.02809476852417,0.3282499313354492,60929.18258545301,35.77649927139282
20000,10,32,200,100,0.9930050000000001,1.4999513626098633,0.3306403160095215,60488.6912805396,35.77649927139282
20000,10,16,100,200,0.989145,0.7675991058349609,0.47293615341186523,42289.00636103967,35.77649927139282
20000,10,32,100,100,0.986065,0.7211110591888428,0.8685908317565918,23025.801411641736,35.77649927139282
20000,10,16,400,100,0.985395,1.980034589767456,0.473602294921875,42229.52509826664,35.77649927139282
20000,10,32,400,50,0.98257,2.612403392791748,0.5680601596832275,35207.538601462176,35.77649927139282
20000,10,16,200,100,0.9825450000000001,1.004082202911377,0.1595625877380371,125342.66511668215,35.77649927139282
20000,10,32,200,50,0.9787900000000002,1.266780138015747,0.4309375286102295,46410.43926830847,35.77649927139282
20000,10,8,400,200,0.978625,1.9435441493988037,0.48494410514831543,41241.86640825997,35.77649927139282
20000,10,16,100,100,0.97375,0.5982801914215088,0.28923821449279785,69147.15621195348,35.77649927139282
20000,10,8,200,200,0.97205,0.691030740737915,0.24718761444091797,80910.20274310847,35.77649927139282
20000,10,32,100,50,0.967015,0.9209439754486084,0.25489091873168945,78464.93747018493,35.77649927139282
20000,10,8,100,200,0.9617150000000001,0.3856849670410156,0.2736670970916748,73081.49285224547,35.77649927139282
20000,10,16,400,50,0.9583300000000001,2.223623275756836,0.4797811508178711,41685.67265701559,35.77649927139282
20000,10,16,200,50,0.9549700000000001,1.245283842086792,0.29192662239074707,68510.36687304858,35.77649927139282
20000,10,8,400,100,0.9514299999999999,1.8609862327575684,0.17932391166687012,111530.02304095386,35.77649927139282
20000,10,8,200,100,0.9443300000000001,0.7765657901763916,0.3079540729522705,64944.74909282911,35.77649927139282
20000,10,16,100,50,0.94432,0.6014490127563477,0.14031267166137695,142538.80111603122,35.77649927139282
20000,10,8,100,100,0.92801,0.8334536552429199,0.2879061698913574,69467.07674777196,35.77649927139282
20000,10,8,400,50,0.8995900000000001,1.3241522312164307,0.11354446411132812,176142.44918528473,35.77649927139282
20000,10,8,200,50,0.89212,0.777885913848877,0.17293739318847656,115648.78845029723,35.77649927139282
20000,10,8,100,50,0.8757149999999999,0.7140653133392334,0.10147690773010254,197089.17474302495,35.77649927139282
