script,duration_geo_mean,cpu_geo_mean,mem_geo_mean,io_read_geo_mean,io_write_geo_mean
E01_sample_slimpajama.py,18.634218047526247,42.895074989440126,1252.8573171714168,524.6015909910627,424.3400000009998
E02_embed.py,154.05333326220935,155.65996638285534,1880.9698524974347,879.4091465956019,152.29000000099998
E03_hnsw_eval.py,4.000000001,175.37983513186148,1825.3619148867174,1.0966263035745862,1.0000000000000007e-09
E04_hnsw_sweep.py,13.003332479997548,151.1146064728112,6287.909309485103,1.0000000000000007e-09,1.0000000000000007e-09
E05_make_candidates.py,9.010000001000002,1354.075740345872,526.6733173622252,0.010000001000000003,1.0000000000000007e-09
E06_semdedup_hnsw.py,3.0000000010000005,101.44320681154059,1226.9988542028793,0.010000001000000003,1.0000000000000007e-09
E07_threshold_sweep.py,2.000000001,102.50000000099999,550.7033322851923,1.0000000000000007e-09,1.0000000000000007e-09
E08_build_dedup_dataset.py,2.000000001,102.16639507573959,144.9733311882508,0.3733037472380959,199.94515204859394
