N,K,M,ef_construction,ef,recall_at_10,build_time_sec,query_time_sec,qps,exact_time_sec
20000,10,8,200,50,0.9630850000000002,0.9524247646331788,0.3245680332183838,61620.3629226268,6.834370374679565
